OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101187-1,2010-11-29,09:00:00,PST,OREGONDEQ-11527-ORDEQ,STORET-1055620594,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101187-1/results/1055620594/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101045-1,2010-11-01,11:15:00,PST,OREGONDEQ-34437-ORDEQ,STORET-1055605093,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101045-1/results/1055605093/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101115-1,2010-11-15,10:40:00,PST,OREGONDEQ-20235-ORDEQ,STORET-1055611658,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101115-1/results/1055611658/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100742-1,2010-08-09,09:05:00,PST,OREGONDEQ-11933-ORDEQ,STORET-775874114,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100742-1/results/775874114/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100731-2,2010-08-09,10:50:00,PST,OREGONDEQ-20158-ORDEQ,STORET-1055599706,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100731-2/results/1055599706/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100666-1,2010-07-26,10:03:00,PST,OREGONDEQ-19999-ORDEQ,STORET-1055593273,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100666-1/results/1055593273/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101111-1,2010-11-15,08:30:00,PST,OREGONDEQ-12841-ORDEQ,STORET-1055609774,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101111-1/results/1055609774/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101038-1,2010-11-01,09:17:00,PST,OREGONDEQ-19934-ORDEQ,STORET-1055602271,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101038-1/results/1055602271/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100735-1,2010-08-09,10:30:00,PST,OREGONDEQ-11543-ORDEQ,STORET-775874026,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100735-1/results/775874026/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101190-1,2010-11-29,10:49:00,PST,OREGONDEQ-11544-ORDEQ,STORET-1055622006,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101190-1/results/1055622006/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100672-1,2010-07-26,09:30:00,PST,OREGONDEQ-10578-ORDEQ,STORET-846696652,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100672-1/results/846696652/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100660-1,2010-07-26,10:15:00,PST,OREGONDEQ-11495-ORDEQ,STORET-1055590752,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100660-1/results/1055590752/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100741-1,2010-08-09,09:00:00,PST,OREGONDEQ-10087-ORDEQ,STORET-775874097,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100741-1/results/775874097/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100721-1,2010-08-09,07:00:00,PST,OREGONDEQ-19746-ORDEQ,STORET-1008882736,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100721-1/results/1008882736/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100658-1,2010-07-26,09:30:00,PST,OREGONDEQ-20196-ORDEQ,STORET-1055589811,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100658-1/results/1055589811/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101186-1,2010-11-29,09:40:00,PST,OREGONDEQ-10579-ORDEQ,STORET-1055620130,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101186-1/results/1055620130/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101044-1,2010-11-01,05:00:00,PST,OREGONDEQ-20226-ORDEQ,STORET-1055604640,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101044-1/results/1055604640/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101191-1,2010-11-29,12:44:00,PST,OREGONDEQ-11555-ORDEQ,STORET-1055622478,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101191-1/results/1055622478/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101113-1,2010-11-15,09:15:00,PST,OREGONDEQ-19999-ORDEQ,STORET-1055610716,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101113-1/results/1055610716/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100749-1,2010-08-09,08:57:00,PST,OREGONDEQ-20136-ORDEQ,STORET-775874248,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100749-1/results/775874248/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101194-1,2010-11-29,13:10:00,PST,OREGONDEQ-19940-ORDEQ,STORET-1055623890,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101194-1/results/1055623890/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101196-1,2010-11-29,11:30:00,PST,OREGONDEQ-19880-ORDEQ,STORET-1055625323,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101196-1/results/1055625323/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20101114-1,2010-11-15,09:30:00,PST,OREGONDEQ-19790-ORDEQ,STORET-1055611188,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20101114-1/results/1055611188/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100674-1,2010-07-26,09:30:00,PST,OREGONDEQ-11545-ORDEQ,STORET-1055594912,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100674-1/results/1055594912/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100664-1,2010-07-26,08:24:00,PST,OREGONDEQ-20235-ORDEQ,STORET-1055592494,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100664-1/results/1055592494/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
OREGONDEQ,Department of Environmental Quality - State of Oregon,OREGONDEQ-20100729-1,2010-08-09,09:04:00,PST,OREGONDEQ-19914-ORDEQ,STORET-1055598677,,,,Perfluorobutanesulfonic acid,,< 2.0,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC-MS/MS,OREGONDEQ,LC-MS/MS,,,,DEQ Laboratory and Environmental Assessment Div.,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/OREGONDEQ/activities/OREGONDEQ-20100729-1/results/1055598677/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
