OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0306110000.000S,2003-06-11,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528435,,,,Perfluorooctanoic acid,Total,18.9,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0309100000.000S,2003-09-10,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528897,,,,Perfluorooctanoic acid,Total,53.3,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0303120000.000SR1,2003-03-12,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528460,,,,Perfluorooctanoic acid,Total,74.7,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0309100000.000SR1,2003-09-10,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528892,,,,Perfluorooctanoic acid,Total,55.5,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0303120000.000S,2003-03-12,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528046,,,,Perfluorooctanoic acid,Total,74.3,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0310080000.000S,2003-10-08,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528887,,,,Perfluorooctanoic acid,Total,73.9,ug/L,,Final,,Actual,,,,,,,,,,Should be considered as screening quality data because of high field spike recovery; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0307160000.000S,2003-07-16,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528907,,,,Perfluorooctanoic acid,Total,77.4,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0306110000.000SR1,2003-06-11,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528430,,,,Perfluorooctanoic acid,Total,16.4,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0302120000.000SR1,2003-02-12,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528051,,,,Perfluorooctanoic acid,Total,78.8,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0304230000.000S,2003-04-23,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528455,,,,Perfluorooctanoic acid,Total,112,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0412010000.000S,2004-12-01,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249527976,,,,Perfluorooctanoic acid,Total,28.3,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 50% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0409010000.000S,2004-09-01,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528001,,,,Perfluorooctanoic acid,Total,8.04,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 50% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0403030000.000SR1,2004-03-03,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528832,,,,Perfluorooctanoic acid,Total,75.9,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0405050000.000SR1,2004-05-05,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528041,,,,Perfluorooctanoic acid,Total,34.3,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 70% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0401140000.000SR1,2004-01-14,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528852,,,,Perfluorooctanoic acid,Total,1.74,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0409010000.000SR1,2004-09-01,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249527996,,,,Perfluorooctanoic acid,Total,7.91,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 50% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0410130000.000SR1,2004-10-13,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528006,,,,Perfluorooctanoic acid,Total,1.02,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 50% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0408040000.000S,2004-08-04,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528016,,,,Perfluorooctanoic acid,Total,3.02,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 53% due to matrix effects; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0403030000.000S,2004-03-03,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528837,,,,Perfluorooctanoic acid,Total,73.3,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0402040000.000S,2004-02-04,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528847,,,,Perfluorooctanoic acid,Total,127,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0404070000.000SR1,2004-04-07,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528822,,,,Perfluorooctanoic acid,Total,9.50,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0407140000.000SR1,2004-07-14,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528021,,,,Perfluorooctanoic acid,Total,73.4,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 59% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0406020000.000SR1,2004-06-02,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528031,,,,Perfluorooctanoic acid,Total,2.51,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 65% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0406020000.000S,2004-06-02,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528036,,,,Perfluorooctanoic acid,Total,2.53,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 65% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0408040000.000SR1,2004-08-04,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528011,,,,Perfluorooctanoic acid,Total,2.73,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 53% due to matrix effects; Equipment blank >QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0410130000.000S,2004-10-13,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249527991,,,,Perfluorooctanoic acid,Total,1.01,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 50% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0411110000.000SR1,2004-11-11,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249527981,,,,Perfluorooctanoic acid,Total,32.5,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 50% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0401140000.000S,2004-01-14,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528872,,,,Perfluorooctanoic acid,Total,1.60,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-MN0001449-SD001.0407140000.000S,2004-07-14,00:01:00,UTC,MNPCA-MN0001449-SD001,STORET-249528026,,,,Perfluorooctanoic acid,Total,81.1,ug/L,,Final,,Actual,,,,,,,,,,Analytical accuracy is +/- 59% due to matrix effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002561,MNPCA,Perfluoronated compounds (PFCs) by Exygen Protocol P0002561,,,,MNL0024,1901-01-01,0001-01-01 00:01:00,UTC,,,,,,,,,,,,STORET,PFOA,Perfluorooctanoic acid,national
